id	name	definition	synonyms
DOID:0110119	autoimmune lymphoproliferative syndrome type 3	An autoimmune lymphoproliferative syndrome that has_material_basis_in homozygous mutation in the PRKCD gene on chromosome 3p21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/23319571, url:https\://www.ncbi.nlm.nih.gov/pubmed/23666743]	ALPS3,autoimmune lymphoproliferative syndrome type III,common variable immunodeficiency 9,CVID9
DOID:0110120	Axenfeld-Rieger syndrome type 1	An Axenfeld-Rieger syndrome that has_material_basis_in heterozygous mutation in the homeobox transcription factor gene PITX2 on chromosome 4q25. [url:https\://www.ncbi.nlm.nih.gov/pubmed/8944018]	RIEG1,Rieger syndrome type 1
DOID:0110121	Axenfeld-Rieger syndrome type 2	An Axenfeld-Rieger syndrome that has_material_basis_in deletions in the region 13q14. [url:https\://www.ncbi.nlm.nih.gov/pubmed/8751862]	RIEG2,Rieger syndrome type 2
DOID:0110122	Axenfeld-Rieger syndrome type 3	An Axenfeld-Rieger syndrome that has_material_basis_in heterozygous mutation in the FOXC1 gene on chromosome 6p25. [url:https\://www.ncbi.nlm.nih.gov/pubmed/9792859]	anterior chamber cleavage syndrome,anterior segment mesenchymal dysgenesis,Axenfeld-Rieger anomaly with or without cardiac defects and/or sensorineural hearing loss,RIEG3,Rieger syndrome type 3
DOID:0110123	Bardet-Biedl syndrome 1	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the BBS1 gene on chromosome 11q13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/20177705]	BBS1
DOID:0110124	Bardet-Biedl syndrome 2	A Bardet-Biedl syndrome that has_material_basis_in homozygous or compound heterozygous mutations in the BBS2 gene on chromosome 16q13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/16823392]	BBS2
DOID:0110125	Bardet-Biedl syndrome 3	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the ARL6 gene on chromosome 3q11. [url:https\://www.ncbi.nlm.nih.gov/pubmed/15314642]	BBS3
DOID:0110126	Bardet-Biedl syndrome 4	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the BBS4 gene on chromosome 15q24. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11381270]	BBS4
DOID:0110127	Bardet-Biedl syndrome 5	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the BBS5 gene on chromosome 2q31. [url:https\://www.ncbi.nlm.nih.gov/pubmed/15137946]	BBS5
DOID:0110128	Bardet-Biedl syndrome 6	A Bardet-Biedl syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the MKKS gene on chromosome 20p12. [url:https\://www.ncbi.nlm.nih.gov/pubmed/10973238, url:https\://www.ncbi.nlm.nih.gov/pubmed/10973251]	BBS6
DOID:0110129	Bardet-Biedl syndrome 7	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the BBS7 gene on chromosome 4q27. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12567324]	BBS7
DOID:0110130	Bardet-Biedl syndrome 8	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the TTC8 gene on chromosome 14q31. [url:https\://www.ncbi.nlm.nih.gov/pubmed/14520415, url:https\://www.ncbi.nlm.nih.gov/pubmed/16308660]	BBS8
DOID:0110131	Bardet-Biedl syndrome 9	A Bardet-Biedl syndrome that has_material_basis_in homozygosity or compound heterozygosity for mutations in the PTHB1 gene on chromosome 7p14. [url:https\://www.ncbi.nlm.nih.gov/pubmed/16380913]	BBS9
DOID:0110132	Bardet-Biedl syndrome 10	A Bardet-Biedl syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the BBS10 gene on chromosome 12q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/16582908]	BBS10
DOID:0110133	Bardet-Biedl syndrome 11	A Bardet-Biedl syndrome that has_material_basis_in mutation in the TRIM32 gene on chromosome 9q33. [url:https\://www.ncbi.nlm.nih.gov/pubmed/16606853]	BBS11
DOID:0110134	Bardet-Biedl syndrome 12	A Bardet-Biedl syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the BBS12 gene on chromosome 4q27. [url:https\://www.ncbi.nlm.nih.gov/pubmed/17160889, url:https\://www.ncbi.nlm.nih.gov/pubmed/19797195]	BBS12
DOID:0110135	Bardet-Biedl syndrome 13	A Bardet-Biedl syndrome that has_material_basis_in compound heterozygous mutation in the MKS1 gene on chromosome 17q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/18327255]	BBS13
DOID:0110136	Bardet-Biedl syndrome 14	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the CEP290 gene on chromosome 12q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/18327255]	BBS14
DOID:0110137	Bardet-Biedl syndrome 15	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the WDPCP gene on chromosome 2p15. [url:https\://www.ncbi.nlm.nih.gov/pubmed/20671153]	BBS15
DOID:0110138	Bardet-Biedl syndrome 16	A Bardet-Biedl syndrome that has_material_basis_in homozygous or compound heterozygous mutations in the SDCCAG8 gene on chromosome 1q43. [url:https\://www.ncbi.nlm.nih.gov/pubmed/20835237, url:https\://www.ncbi.nlm.nih.gov/pubmed/22626039]	BBS16
DOID:0110139	Bardet-Biedl syndrome 17	A Bardet-Biedl syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the LZTFL1 gene on chromosome 3p21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/22510444, url:https\://www.ncbi.nlm.nih.gov/pubmed/23692385]	BBS17
DOID:0110140	Bardet-Biedl syndrome 18	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the BBIP1 gene on chromosome 10q25. [url:https\://www.ncbi.nlm.nih.gov/pubmed/24026985]	BBS18
DOID:0110141	Bardet-Biedl syndrome 19	A Bardet-Biedl syndrome that has_material_basis_in homozygous mutation in the IFT27 gene on chromosome 22q12. [url:https\://www.ncbi.nlm.nih.gov/pubmed/24488770]	BBS19
DOID:0110142	Bartter disease type 1	A Bartter disease that has_material_basis_in homozygous or compound heterozygous mutation in the sodium-potassium-chloride cotransporter-2 gene (SLC12A1) on chromosome 15q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/9355073]	BARTS1,Bartter syndrome type 1,Bartter syndrome type 1 antenatal,hyperprostaglandin E syndrome 1,hypokalemic alkalosis with hypercalciuria 1 antenatal
DOID:0110143	Bartter disease type 2	A Bartter disease that has_material_basis_in homozygous or compound heterozygous mutation in the potassium channel ROMK gene (KCNJ1) on chromosome 11q24. [url:https\://www.ncbi.nlm.nih.gov/pubmed/9326936]	BARTS2,Bartter syndrome type 2,Bartter syndrome type 2 antenatal,hyperprostaglandin E syndrome 2,hypokalemic alkalosis with hypercalciuria 2 antenatal
DOID:0110144	Bartter disease type 3	A Bartter disease that has_material_basis_in homozygous or compound heterozygous mutation in the kidney chloride channel B gene (CLCNKB) on chromosome 1p36. [url:https\://www.ncbi.nlm.nih.gov/pubmed/9326936]	BARTS3,Bartter syndrome type 3,classic Bartter syndrome
DOID:0110145	Bartter disease type 4a	A Bartter disease that has_material_basis_in homozygous or compound heterozygous mutation in the BSND gene on chromosome 1p32. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11687798]	BARTS4A,Bartter syndrome type 4a,BSND,neonatal Bartter syndrome with sensorineural deafness
DOID:0110146	Bartter disease type 4b	A Bartter disease that has_material_basis_in simultaneous mutation in both the CLCNKA and CLCNKB genes. [url:https\://www.ncbi.nlm.nih.gov/pubmed/15044642]	BARTS4B,Bartter syndrome, type 4b, digenic,neonatal Bartter syndrome type 4B with sensorineural deafness
DOID:0110147	Bartter disease type 5	A Bartter disease that has_material_basis_in mutation in the MAGED2 gene on chromosome Xp11. [url:https\://www.ncbi.nlm.nih.gov/pubmed/27120771]	BARTS5,Bartter syndrome, type 5, antenatal, transient
DOID:0110148	Charcot-Marie-Tooth disease type 1A	A Charcot-Marie-Tooth disease type 1 that has_material_basis_in duplication of, or mutation in, the gene encoding peripheral myelin protein-22 (PMP22). [url:https\://www.ncbi.nlm.nih.gov/pubmed/1677316, url:https\://www.ncbi.nlm.nih.gov/pubmed/21326314]	autosomal dominant Charcot-Marie-Tooth disease with focally folded myelin sheaths type 1A,Charcot-Marie-Tooth neuropathy type 1A,CMT1A,hereditary motor and sensory neuropathy 1A,HMSN1A,microduplication 17p12
DOID:0110149	Charcot-Marie-Tooth disease type 1F	A Charcot-Marie-Tooth disease type 1 that has_material_basis_in mutation in the NEFL gene. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12566280]	Charcot-Marie-Tooth neuropathy type 1F,CMT1F
DOID:0110150	Charcot-Marie-Tooth disease type 1D	A Charcot-Marie-Tooth disease type 1 that has_material_basis_in mutation in the early growth response gene-2 (EGR2). [url:https\://www.ncbi.nlm.nih.gov/pubmed/9537424]	Charcot-Marie-Tooth neuropathy type 1D,CMT1D,hereditary motor and sensory neuropathy 1D,HMSN ID,HMSN1D
DOID:0110151	Charcot-Marie-Tooth disease type 1C	A Charcot-Marie-Tooth disease type 1 that has_material_basis_in heterozygous mutation in the LITAF gene on chromosome 16p13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12525712]	Charcot-Marie-Tooth neuropathy type 1C,CMT slow nerve conduction type C,CMT1C,HMSN IC,HMSN1C,neuropathy hereditary motor and sensory type 1C
DOID:0110152	Charcot-Marie-Tooth disease type 1B	A Charcot-Marie-Tooth disease type 1 that has_material_basis_in heterozygous mutation in the gene encoding myelin protein zero (MPZ). [url:https\://www.ncbi.nlm.nih.gov/pubmed/7693129]	autosomal dominant Charcot-Marie-Tooth disease with focally folded myelin sheaths type 1B,Charcot-Marie-Tooth disease slow nerve conduction type linked to Duffy,Charcot-Marie-Tooth neuropathy type 1B,CMT1B,hereditary motor and sensory neuropathy IB,HMSN IB,HMSN1B,peroneal muscular atrophy
DOID:0110153	Charcot-Marie-Tooth disease type 1E	A Charcot-Marie-Tooth disease type 1 that has_material_basis_in autosomal dominant mutation in the peripheral myelin protein-22 gene (PMP22). [url:https\://www.ncbi.nlm.nih.gov/pubmed/10330345]	autosomal dominant Charcot-Marie-Tooth neuropathy and deafness,Charcot-Marie-Tooth disease and deafness,Charcot-Marie-Tooth disease demyelinating type 1E,Charcot-Marie-Tooth disease-deafness,CMT1E
DOID:0110154	Charcot-Marie-Tooth disease type 2A1	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in heterozygous mutation in the KIF1B gene on chromosome 1p36. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11389829]	autosomal dominant Charcot-Marie-Tooth disease axonal type 2A1,Charcot-Marie-Tooth disease neuronal type 2A1,Charcot-Marie-Tooth neuropathy type 2A1,CMT2A1,hereditary motor and sensory neuropathy IIA1,HMSN IIA1,HMSN2A1
DOID:0110155	Charcot-Marie-Tooth disease type 2A2A	A Charcot-Marie-Tooth disease type 2  that has_material_basis_in heterozygous mutation in the MFN2 gene on chromosome 1p36.22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/15064763, url:https\://www.ncbi.nlm.nih.gov/pubmed/19889647]	autosomal dominant axonal Charcot-Marie-Tooth disease type 2A2,Charcot-Marie-Tooth neuronal type 2A2,Charcot-Marie-Tooth neuropathy type 2A2,CMT2A2A,hereditary motor and sensory neuropathy IIA2,HMSN IIA2,HMSN2A2
DOID:0110156	Charcot-Marie-Tooth disease type 2B1	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous mutation in the lamin A/C gene (LMNA) on chromosome 1q22. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11799477]	autosomal recessive axonal Charcot-Marie-Tooth disease type 2B1,autosomal recessive axonal CMT4C1,autosomal recessive Charcot-Marie-Tooth disease type 2B1,Charcot-Marie-Tooth disease neuronal type 2B1,Charcot-Marie-Tooth neuropathy type 2B1,CMT2B1
DOID:0110157	Charcot-Marie-Tooth disease type 2J	A Charcot-Marie-Tooth disease type 2 characterized by hearing loss and pupillary abnormalities and has_material_basis_in heterozygous mutation in the myelin protein-zero gene (MPZ) on chromosome 1q23. [url:https\://www.ncbi.nlm.nih.gov/pubmed/10071056]	Charcot-Marie-Tooth disease type 2 with hearing loss and pupillary abnormalities,Charcot-Marie-Tooth neuropathy type 2J,CMT2J
DOID:0110158	Charcot-Marie-Tooth disease type 2I	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in heterozygous mutation in the myelin protein-zero gene (MPZ) on chromosome 1q23. [url:https\://www.ncbi.nlm.nih.gov/pubmed/10071056]	Charcot-Marie-Tooth neuropathy type 2I,CMT2I
DOID:0110159	Charcot-Marie-Tooth disease type 2B	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in heterozygous mutation in the RAB7 gene on chromosome 3q21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12545426]	autosomal dominant Charcot-Marie-Tooth disease type 2B,Charcot-Marie-Tooth neuropathy type 2B,CMT2B,hereditary motor and sensory nueropathy IIB,HMSN IIB,HMSN2B
DOID:0110160	Charcot-Marie-Tooth disease axonal type 2T	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the MME gene on chromosome 3q25. [url:https\://www.ncbi.nlm.nih.gov/pubmed/26991897]	AR-CMT2T,autosomal recessive axonal Charcot-Marie-Tooth disease type 2T,Charcot-Marie-Tooth neuropathy type 2T,CMT2T
DOID:0110161	Charcot-Marie-Tooth disease type 2R	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the TRIM2 gene on chromosome 4q. [url:https\://www.ncbi.nlm.nih.gov/pubmed/23562820, url:https\://www.ncbi.nlm.nih.gov/pubmed/25893792]	autosomal recessive axonal Charcot-Marie-Tooth disease type 2R,Charcot-Marie-Tooth neuropathy type 2R,CMT2R
DOID:0110162	Charcot-Marie-Tooth disease, axonal type 2W	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in heterozygous mutation in the HARS gene on chromosome 5q31. [url:https\://www.ncbi.nlm.nih.gov/pubmed/22930593]	autosomal dominant axonal Charcot-Marie-Tooth disease type 2W,Charcot-Marie-Tooth neuropathy type 2W,CMT2W
DOID:0110163	Charcot-Marie-Tooth disease axonal type 2F	A Charcot-Marie-Tooth  disease type 2 that has_material_basis_in mutation in the gene encoding heat-shock 27-kD protein-1 (HSPB1). [url:https\://www.ncbi.nlm.nih.gov/pubmed/15122254]	autosomal dominant Charcot-Marie-Tooth disease type 2F,Charcot-Marie-Tooth neuronal type 2F,Charcot-Marie-Tooth neuropathy type 2F,CMT2F
DOID:0110164	Charcot-Marie-Tooth disease type 2D	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in mutation in the gene encoding glycyl tRNA synthetase (GARS). [url:https\://www.ncbi.nlm.nih.gov/pubmed/12690580]	autosomal dominant Charcot-Marie-Tooth disease type 2D,Charcot-Marie-Tooth disease neuronal type 2D,Charcot-Marie-Tooth neuropathy type 2D,CMT2D
DOID:0110165	Charcot-Marie-Tooth disease type 2E	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in heterozygous mutation in the light polypeptide neurofilament protein gene (NEFL) on chromosome 8p21. [url:https\://www.ncbi.nlm.nih.gov/pubmed/10841809, url:https\://www.ncbi.nlm.nih.gov/pubmed/17620486]	autosomal dominant Charcot-Marie-Tooth disease type 2E,Charcot-Marie-Tooth neuropathy type 2E,CMT2E
DOID:0110166	Charcot-Marie-Tooth disease axonal type 2H	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in variation in the region 8q13-q23. [url:https\://www.ncbi.nlm.nih.gov/pubmed/11166163]	AR-CMT2C,autosomal recessive axonal Charcot-Marie-Tooth disease with pyramidal features,autosomal recessive axonal Charcot-Marie-Tooth neuropathy with pyramidal features,Autosomal recessive axonal CMT4C2,Axonal Charcot-Marie-Tooth disease with pyramidal involvement,Charcot-Marie-Tooth disease type 2H,CMT2H
DOID:0110167	Charcot-Marie-Tooth disease axonal type 2K	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or compound heterozygous mutation in the GDAP1 gene on chromosome 8q. [url:https\://www.ncbi.nlm.nih.gov/pubmed/12707075]	ARCMT2K,autosomal recessive axonal Charcot-Marie-Tooth disease disease type 2K,autosomal recessive axonal Charcot-Marie-Tooth disease type 2K,autosomal recessive axonal CMT4C4,autosomal recessive Charcot-Marie-Tooth disease with hoarseness,Charcot-Marie-Tooth neuropathy axonal type 2K
DOID:0110168	Charcot-Marie-Tooth disease type 2Y	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in heterozygous mutation in the VCP gene on chromosome 9p13. [url:https\://www.ncbi.nlm.nih.gov/pubmed/25125609]	autosomal dominant axonal Charcot-Marie-Tooth type 2Y,autosomal dominant Charcot-Marie-Tooth disease type 2 due to VCP mutation,Charcot-Marie-Tooth neuropathy type 2Y,CMT2 due to VCP mutation,CMT2Y
DOID:0110169	Charcot-Marie-Tooth disease axonal type 2P	A Charcot-Marie-Tooth disease type 2 that has_material_basis_in homozygous or heterozygous mutation in the LRSAM1 gene on chromosome 9q33. [url:https\://www.ncbi.nlm.nih.gov/pubmed/20865121]	Charcot-Marie-Tooth disease type 2P,Charcot-Marie-Tooth neuropathy type 2P,CMT2P
